FagNivaa;EnhetNivaa;Vurderingsfagkode;Nasjonaltkode;Fylkekode;Organisasjonsnummer;Vurderingsfagnavn;Nasjonalt;Fylke;EnhetNavn;2024-25.Skriftlig eksamen.Alle eierformer.Alle kjønn.Snittkarakter;2024-25.Skriftlig eksamen.Alle eierformer.Alle kjønn.Antall elever
2;3;NOR1267;I;34;974571897;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Ringsaker videregående skole;3,8;103
2;3;NOR1267;I;34;974571943;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Sentrum videregående skole;3,1;85
2;3;NOR1267;I;34;974572117;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Sentrum videregående skole avd Skarnes;4,3;32
2;3;NOR1267;I;34;974571986;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Solør videregående skole;3,8;26
2;3;NOR1267;I;34;974572079;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Stange videregående skole;3,7;99
2;3;NOR1267;I;34;974571935;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Storhamar videregående skole;3,8;60
2;3;NOR1267;I;34;974572028;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Trysil videregående skole;3,9;25
2;3;NOR1267;I;34;974597381;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Valdres vidaregåande skule;3,1;52
2;3;NOR1267;I;34;974597233;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Vinstra vidaregåande skule;3,2;46
2;3;NOR1267;I;34;913391470;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Wang Hamar AS;3,7;65
2;3;NOR1267;I;34;974571978;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Innlandet;Øvrebyen videregående skole;3,6;79
2;2;NOR1267;I;15;15;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Alle skoler;3,7;1 417
2;3;NOR1267;I;15;911770172;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Akademiet Toppidrettsgymnas Ålesund AS;3,1;10
2;3;NOR1267;I;15;984800746;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Akademiet Vgs Ålesund AS;3,3;80
2;3;NOR1267;I;15;974576473;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Atlanten videregående skole;3,4;161
2;3;NOR1267;I;15;974576716;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Haram vidaregåande skule;3,7;58
2;3;NOR1267;I;15;974576708;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Hustadvika vidaregåande skole;3,5;19
2;3;NOR1267;I;15;974576589;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Kristiansund videregående skole;2,5;12
2;3;NOR1267;I;15;974576422;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Molde videregående skole;3,8;174
2;3;NOR1267;I;15;974576562;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Rauma videregående skole;3,6;29
2;3;NOR1267;I;15;974576546;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Romsdal videregående skole;3,6;74
2;3;NOR1267;I;15;974577267;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Spjelkavik videregående skole;3,6;208
2;3;NOR1267;I;15;974576686;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Stranda vidaregåande skule;3,7;27
2;3;NOR1267;I;15;974576570;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Sunndal vidaregåande skole;3,8;22
2;3;NOR1267;I;15;974576651;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Surnadal vidaregåande skule;3,9;31
2;3;NOR1267;I;15;974576694;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Sykkylven vidaregåande skule;3,6;25
2;3;NOR1267;I;15;974745607;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Tingvoll vidaregåande skole;3,6;12
2;3;NOR1267;I;15;974576430;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Ulstein vidaregåande skule;3,7;121
2;3;NOR1267;I;15;974117711;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Vestborg Vgs;4;24
2;3;NOR1267;I;15;874576492;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Volda vidaregåande skule;4;112
2;3;NOR1267;I;15;974576503;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Møre og Romsdal;Ålesund videregående skole;3,7;218
2;2;NOR1267;I;18;18;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Alle skoler;3,7;1 006
2;3;NOR1267;I;18;974621029;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Andøy videregående skole;4,1;12
2;3;NOR1267;I;18;974621134;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Aust-Lofoten videregående skole;3,6;49
2;3;NOR1267;I;18;974621215;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Bodin videregående skole;3,6;177
2;3;NOR1267;I;18;974621223;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Bodø videregående skole;3,8;133
2;3;NOR1267;I;18;974621401;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Brønnøysund videregående skole;4;24
2;3;NOR1267;I;18;974621290;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Fauske videregående skole;3,5;25
2;3;NOR1267;I;18;974621037;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Hadsel videregående skole;3,5;26
2;3;NOR1267;I;18;974621282;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Knut Hamsun videregående skole Joarkkaskåvllå;3,6;23
2;3;NOR1267;I;18;973494694;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Kristen videregående skole Nordland Sti;*;*
2;3;NOR1267;I;18;974621193;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Meløy videregående skole;4;10
2;3;NOR1267;I;18;974621355;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Mosjøen videregående skole;3,7;67
2;3;NOR1267;I;18;974041707;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Narvik videregående skole;4;98
2;3;NOR1267;I;18;916694490;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Norges Toppidrettsgymnas Bodø AS;*;*
2;3;NOR1267;I;18;974621304;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Polarsirkelen videregående skole;3,9;107
2;3;NOR1267;I;18;974621274;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Saltdal videregående skole;3,7;19
2;3;NOR1267;I;18;874621382;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Sandnessjøen videregående skole;3,8;68
2;3;NOR1267;I;18;974621053;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Sortland videregående skole avd Sortland;3,8;76
2;3;NOR1267;I;18;974621169;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Nordland - Nordlánnda;Vest-Lofoten videregående skole;3,5;61
2;2;NOR1267;I;3;3;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Alle skoler;3,7;5 027
2;3;NOR1267;I;3;887664102;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Akademiet Oslo AS;3;135
2;3;NOR1267;I;3;988938386;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Akademiet Vgs Bislett AS;3,7;52
2;3;NOR1267;I;3;974591006;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Bjerke videregående skole;3,1;285
2;3;NOR1267;I;3;990574898;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Bjørnholt videregående skole;3,1;79
2;3;NOR1267;I;3;912703312;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Blindern videregående skole;3,9;171
2;3;NOR1267;I;3;973480634;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Den Tysk-Norske skolen i Oslo avd grunnskole Sporveisgata;3,9;16
2;3;NOR1267;I;3;912001709;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Edvard Munch videregående skole;4,1;342
2;3;NOR1267;I;3;873626372;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Eikelund videregående skole;3,4;11
2;3;NOR1267;I;3;974590999;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Elvebakken videregående skole;4,4;374
2;3;NOR1267;I;3;974590867;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Foss videregående skole;4,1;300
2;3;NOR1267;I;3;995821664;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Fyrstikkalleen skole;3,3;185
2;3;NOR1267;I;3;974590891;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Hartvig Nissens skole;3,9;182
2;3;NOR1267;I;3;974590956;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Hellerud videregående skole;2,8;99
2;3;NOR1267;I;3;974192020;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Heltberg private gymnas;3,1;65
2;3;NOR1267;I;3;912001008;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Hersleb videregående skole;2,5;75
2;3;NOR1267;I;3;999173926;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Kongshavn videregående skole;3,6;141
2;3;NOR1267;I;3;873626402;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Kongsskogen videregående skole;3,7;23
2;3;NOR1267;I;3;974117797;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Kristelig gymnasium AS videregående skole;4;179
2;3;NOR1267;I;3;899178092;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Kuben videregående skole;3,3;173
2;3;NOR1267;I;3;974590913;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Lambertseter videregående skole;3,5;285
2;3;NOR1267;I;3;996216454;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Nydalen videregående skole;4,5;189
2;3;NOR1267;I;3;974590883;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Oslo Handelsgymnasium;3,5;248
2;3;NOR1267;I;3;874590932;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Oslo katedralskole;4,4;179
2;3;NOR1267;I;3;972286389;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Oslo private gymnasium AS;3,9;64
2;3;NOR1267;I;3;971816309;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Otto Treider private gymnas AS;3,5;69
2;3;NOR1267;I;3;974590948;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Persbråten videregående skole;3,3;174
2;3;NOR1267;I;3;974591065;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Stovner videregående skole;3,2;87
2;3;NOR1267;I;3;974590964;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Ullern videregående skole;4,3;272
2;3;NOR1267;I;3;974590972;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Ulsrud videregående skole;3,2;53
2;3;NOR1267;I;3;917527067;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Valle Hovin videregående skole;3,6;158
2;3;NOR1267;I;3;925607797;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Vika videregående skole;3,7;147
2;3;NOR1267;I;3;971816317;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Oslo;Wang videregående Skole/ Wang Toppidrett;3,9;215
2;2;NOR1267;I;11;11;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Alle skoler;3,7;2 854
2;3;NOR1267;I;11;987546603;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Akademiet Sandnes;3,2;70
2;3;NOR1267;I;11;974624532;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Bergeland videregående skole;3,3;95
2;3;NOR1267;I;11;913385632;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Bryne vidaregåande skule;3,5;192
2;3;NOR1267;I;11;974624478;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Dalane videregående skole;3,7;62
2;3;NOR1267;I;11;974624486;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Haugaland videregående skole;3,3;23
2;3;NOR1267;I;11;971816287;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Haugesund Toppidrettsgymnas AS;3,6;72
2;3;NOR1267;I;11;974624370;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Hetland videregående skole;3,7;181
2;3;NOR1267;I;11;982378494;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Hollenderhaugen skolesenter;*;*
2;3;NOR1267;I;11;990183449;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Jåttå videregående skole;3,4;55
2;3;NOR1267;I;11;974624389;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Kopervik videregående skole;3,6;86
2;3;NOR1267;I;11;874117722;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Lundeneset Vgs;4;30
2;3;NOR1267;I;11;874624772;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Møllehagen skolesenter grunnskole og videregående skole;*;*
2;3;NOR1267;I;11;913404793;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Norheim Vgs AS;3,3;6
2;3;NOR1267;I;11;974624664;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Randaberg videregående skole;3;95
2;3;NOR1267;I;11;974624397;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Sandnes videregående skole;3,5;332
2;3;NOR1267;I;11;874624632;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Sauda vidaregåande skule;3,6;57
2;3;NOR1267;I;11;974624362;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Skeisvang videregående skole;3,9;165
2;3;NOR1267;I;11;974624672;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Sola videregående skole;3,4;128
2;3;NOR1267;I;11;974624427;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;St Svithun videregående skole;3,9;288
2;3;NOR1267;I;11;974624443;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;St. Olav videregående skole;4,1;221
2;3;NOR1267;I;11;974624400;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Stavanger katedralskole;4;173
2;3;NOR1267;I;11;974624419;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Strand videregående skole;3,3;76
2;3;NOR1267;I;11;973157221;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Tryggheim vidaregåande skule;4;53
2;3;NOR1267;I;11;974624435;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Vardafjell videregående skole;3,9;123
2;3;NOR1267;I;11;994507508;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Vågen videregående skole;3,7;164
2;3;NOR1267;I;11;988586102;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Wang Toppidrett Stavanger AS;3,7;53
2;3;NOR1267;I;11;974557134;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Rogaland;Ølen vidaregåande skule;3,8;40
2;2;NOR1267;I;40;40;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Alle skoler;3,5;895
2;3;NOR1267;I;40;974568098;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Bamble videregående skole;3,3;21
2;3;NOR1267;I;40;974567997;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Bø vidaregåande skule;3,4;93
2;3;NOR1267;I;40;974568071;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Hjalmar Johansen videregående skole;3,2;106
2;3;NOR1267;I;40;974568004;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Kragerø videregående skole;3,7;52
2;3;NOR1267;I;40;974085062;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Kvitsund gymnas;3,9;36
2;3;NOR1267;I;40;974568012;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Notodden videregående skole;3,4;47
2;3;NOR1267;I;40;974568020;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Porsgrunn videregående skole;3,6;157
2;3;NOR1267;I;40;874568082;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Rjukan videregående skole;3,7;15
2;3;NOR1267;I;40;974568039;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Skien videregående skole;3,6;233
2;3;NOR1267;I;40;974568152;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Skogmo videregående skole;3,3;55
2;3;NOR1267;I;40;888361332;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Telemark;Stiftelsen Telemark Toppidrett gymnas;3,8;80
2;2;NOR1267;I;55;55;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Alle skoler;3,7;837
2;3;NOR1267;I;55;974546817;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Bardufoss videregående skole;3,4;56
2;3;NOR1267;I;55;974546892;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Breivang videregående skole;3,5;53
2;3;NOR1267;I;55;974546671;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Heggen videregående skole;3,9;118
2;3;NOR1267;I;55;974546744;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Kongsbakken videregående skole;4;178
2;3;NOR1267;I;55;974546906;Norsk hovedmål, vg3 studieforberedende utdanningsprogram, skriftlig;Hele landet;Troms - Romsa - Tromssa ;Kvaløya videregående skole;3,7;40
